report_date,product_code,product_name,product_series,product_type,channel,risk_level,open_type,holding_period_days,inception_date,running_days,product_scale_bn,scale_wow_bn,scale_mom_bn,latest_nav,daily_nav_change_bp,since_inception_annual_return,return_1m,return_3m,return_6m,return_1y,return_ytd,max_drawdown,volatility,sharpe,benchmark_lower,benchmark_upper,benchmark_status,evidence_id
2025-02-28,WP0080,全球配置最短持有期型样例080,现金优选,最短持有期型,邮惠万家,R3,120天,120,2022-12-30,791,13.8861,0.0176,0.1321,1.040496,-5.21,0.038123,0.008535,0.003204,0.011936,0.038123,0.007135,-0.01187,0.026086,0.694738,0.0281,0.0439,in_range,ev_snapshot_WP0080_20250228
2025-02-28,WP0081,封闭精选日开型样例081,悦享固收,日开型,个金,R2,180天,180,2022-07-29,945,16.4294,-0.0497,-0.1499,1.024781,0.38,0.025484,0.002652,0.007596,0.012804,0.025484,0.001593,-0.001904,0.006926,0.791891,0.0045,0.0395,in_range,ev_snapshot_WP0081_20250228
2025-02-28,WP0082,封闭精选纯固收样例082,悦享固收,纯固收,私银,R2,270天,270,2023-12-01,455,1.1784,-0.1244,-0.0789,0.990453,4.4,-0.009146,0.006654,0.015116,0.010142,-0.009146,0.016053,-0.03152,0.018546,-1.571528,0.0143,0.0477,below_lower,ev_snapshot_WP0082_20250228
2025-02-28,WP0083,现金优选固收增强样例083,封闭精选,固收增强,对公,R3,360天,360,2022-04-15,1050,18.5632,0.1381,0.0958,1.099195,4.6,0.094218,0.004536,0.010189,0.031703,0.094218,0.016706,-0.020155,0.04046,1.834365,0.0313,0.0527,above_upper,ev_snapshot_WP0083_20250228
2025-02-28,WP0084,全球配置多资产样例084,全球配置,多资产,直销,R3,1年封闭,365,2023-06-23,616,15.6163,-0.0943,-0.2258,1.008892,14.1,0.003886,0.000465,0.027852,0.016118,0.003886,0.017554,-0.066042,0.054308,-0.296723,0.0372,0.0668,below_lower,ev_snapshot_WP0084_20250228
2025-02-28,WP0085,悦享固收混合类样例085,悦享固收,混合类,百信,R4,日开,1,2024-03-29,336,9.1974,0.1175,-0.0575,0.917077,3.55,-0.086439,-0.01124,0.03665,-0.036838,-0.086439,0.006472,-0.125316,0.072944,-1.459189,0.043,0.067,below_lower,ev_snapshot_WP0085_20250228
2025-02-28,WP0086,多元配置QDII样例086,多元配置,QDII,交行,R3,7天,7,2023-08-18,560,9.9445,0.1275,0.2119,1.013994,-36.07,0.016947,0.002684,0.03285,0.002651,0.016947,0.014479,-0.099683,0.105605,-0.028907,0.0435,0.0725,below_lower,ev_snapshot_WP0086_20250228
2025-02-28,WP0087,悦享固收现金管理样例087,悦享固收,现金管理,厦门银行,R1,14天,14,2022-07-29,945,22.8219,-0.1677,-0.3832,1.027505,0.7,0.024299,0.00195,0.004444,0.011432,0.024299,0.003193,-0.000527,0.003468,1.239701,0.0026,0.0334,in_range,ev_snapshot_WP0087_20250228
2025-02-28,WP0088,封闭精选封闭式样例088,封闭精选,封闭式,邮惠万家,R4,21天,21,2022-01-28,1127,0.6917,-0.0454,0.0672,0.980426,4.52,-0.019831,0.001957,-0.013867,0.016001,-0.019831,-0.014578,-0.040308,0.047174,-0.844342,0.0258,0.0542,below_lower,ev_snapshot_WP0088_20250228
2025-02-28,WP0089,封闭精选最短持有期型样例089,多元配置,最短持有期型,个金,R3,30天,30,2024-03-01,364,3.2783,-0.0425,-0.0414,1.072899,6.7,0.074675,0.012442,0.018668,0.029145,0.074675,0.020909,-0.010151,0.026539,2.060189,0.0267,0.0453,above_upper,ev_snapshot_WP0089_20250228
2025-02-28,WP0090,现金优选日开型样例090,全球配置,日开型,私银,R2,60天,60,2023-04-28,672,18.5409,0.0957,-0.2206,1.030837,-0.36,0.02638,-0.000196,0.00578,0.014001,0.02638,0.001365,-0.001618,0.004306,1.481683,0.0045,0.0395,in_range,ev_snapshot_WP0090_20250228
2025-02-28,WP0091,多元配置纯固收样例091,全球配置,纯固收,对公,R2,90天,90,2023-08-04,574,33.8057,0.0243,0.0838,1.046163,-5.54,0.044017,0.001965,0.007667,0.021532,0.044017,-0.004792,-0.010757,0.017882,1.34308,0.0205,0.0415,above_upper,ev_snapshot_WP0091_20250228
2025-02-28,WP0092,封闭精选固收增强样例092,封闭精选,固收增强,直销,R2,120天,120,2022-12-23,798,4.4175,0.1873,0.0769,1.088971,-0.14,0.086699,-0.006025,0.019047,0.056972,0.086699,0.005737,-0.031663,0.05299,1.258692,0.0297,0.0543,above_upper,ev_snapshot_WP0092_20250228
2025-02-28,WP0093,悦享固收多资产样例093,封闭精选,多资产,百信,R3,180天,180,2022-11-25,826,19.3158,-0.1998,-0.068,1.020427,-1.57,0.018209,-0.015563,-0.044292,-0.010382,0.018209,-0.014587,-0.058389,0.076406,-0.023436,0.0352,0.0688,below_lower,ev_snapshot_WP0093_20250228
2025-02-28,WP0094,悦享固收混合类样例094,悦享固收,混合类,交行,R4,270天,270,2024-02-02,392,7.2959,-0.0011,-0.0317,0.946121,24.52,-0.051229,0.021307,0.056342,-0.001642,-0.051229,0.020745,-0.113574,0.093139,-0.764765,0.0472,0.0628,below_lower,ev_snapshot_WP0094_20250228
2025-02-28,WP0095,稳健添利QDII样例095,全球配置,QDII,厦门银行,R3,360天,360,2022-03-11,1085,10.6076,-0.1393,-0.0385,1.192172,35.84,0.196075,0.033069,-0.039698,-0.023848,0.196075,-0.023261,-0.102386,0.117003,1.504871,0.0502,0.0658,above_upper,ev_snapshot_WP0095_20250228
2025-02-28,WP0096,悦享固收现金管理样例096,稳健添利,现金管理,邮惠万家,R1,1年封闭,365,2022-06-03,1001,9.3002,-0.1071,-0.1501,1.010333,0.81,0.01487,-0.00018,0.00077,0.005153,0.01487,-0.00016,-0.000997,0.003389,-1.513708,0.0092,0.0268,in_range,ev_snapshot_WP0096_20250228
2025-03-07,WP0001,现金优选纯固收样例001,多元配置,纯固收,个金,R2,日开,1,2024-02-16,385,7.669,0.11,-0.1835,1.023786,-4.63,0.028785,0.000507,-0.001411,0.006867,0.028785,0.002618,-0.01201,0.015988,0.549463,0.0163,0.0457,in_range,ev_snapshot_WP0001_20250307
2025-03-07,WP0002,封闭精选固收增强样例002,多元配置,固收增强,私银,R2,7天,7,2022-05-27,1015,4.1658,0.0712,0.4163,1.104302,24.34,0.114027,0.001143,0.017939,0.053985,0.114027,0.025138,-0.019487,0.048439,1.941159,0.0298,0.0542,above_upper,ev_snapshot_WP0002_20250307
2025-03-07,WP0003,持有期增强多资产样例003,持有期增强,多资产,对公,R4,14天,14,2023-01-27,770,17.2752,-0.0295,-0.348,1.081166,21.86,0.103144,0.050517,0.05058,0.053164,0.103144,0.035337,-0.033642,0.082183,1.011689,0.044,0.06,above_upper,ev_snapshot_WP0003_20250307
2025-03-07,WP0004,悦享固收混合类样例004,现金优选,混合类,直销,R3,21天,21,2023-05-12,665,17.19,-0.1282,0.1699,1.071361,-37.48,0.077672,-0.014239,0.004221,0.049305,0.077672,0.010986,-0.041012,0.103435,0.557568,0.047,0.063,above_upper,ev_snapshot_WP0004_20250307
2025-03-07,WP0005,全球配置QDII样例005,现金优选,QDII,百信,R5,30天,30,2022-06-03,1008,16.1566,0.1435,0.1254,1.109591,6.02,0.088106,0.035238,0.034229,0.048902,0.088106,-0.004391,-0.099794,0.108276,0.629004,0.0436,0.0724,above_upper,ev_snapshot_WP0005_20250307
2025-03-07,WP0006,稳健添利现金管理样例006,封闭精选,现金管理,交行,R1,60天,60,2022-01-21,1141,33.5626,0.0583,0.4266,1.019569,0.03,0.015144,0.002018,0.003419,0.008118,0.015144,0.000511,-0.001517,0.004023,-1.207116,0.0091,0.0269,in_range,ev_snapshot_WP0006_20250307
2025-03-07,WP0007,封闭精选封闭式样例007,悦享固收,封闭式,厦门银行,R4,90天,90,2022-11-25,833,22.2603,0.1529,0.1843,0.963396,11.57,-0.028459,-0.001616,-0.014133,0.017551,-0.028459,-0.010306,-0.045216,0.063009,-0.769072,0.0305,0.0495,below_lower,ev_snapshot_WP0007_20250307
2025-03-07,WP0008,全球配置最短持有期型样例008,全球配置,最短持有期型,邮惠万家,R2,120天,120,2022-10-07,882,11.1164,0.1436,-0.2205,1.017275,12.51,0.012409,0.009157,-0.001936,0.001263,0.012409,-0.001507,-0.014258,0.025309,-0.299924,0.0277,0.0443,below_lower,ev_snapshot_WP0008_20250307
2025-03-07,WP0009,封闭精选日开型样例009,持有期增强,日开型,个金,R2,180天,180,2022-06-03,1008,16.48,0.0569,0.2325,1.010312,-1.24,0.01303,-0.001167,0.004326,0.000144,0.01303,-0.001689,-0.006563,0.007804,-0.893091,0.0123,0.0317,in_range,ev_snapshot_WP0009_20250307
2025-03-07,WP0010,稳健添利纯固收样例010,悦享固收,纯固收,私银,R2,270天,270,2023-12-15,448,25.9184,0.0955,0.1766,1.048072,-5.62,0.051441,-0.005613,0.013776,0.010521,0.051441,-0.002411,-0.00857,0.018029,1.743924,0.0212,0.0408,above_upper,ev_snapshot_WP0010_20250307
2025-03-07,WP0011,多元配置固收增强样例011,悦享固收,固收增强,对公,R2,360天,360,2022-03-25,1078,21.3835,0.1015,-0.0427,1.023904,-8.54,0.029496,0.017235,0.010055,0.030931,0.029496,0.008638,-0.019524,0.037409,0.253849,0.0343,0.0497,below_lower,ev_snapshot_WP0011_20250307
2025-03-07,WP0012,悦享固收多资产样例012,封闭精选,多资产,直销,R3,1年封闭,365,2023-07-07,609,1.011,-0.166,0.0392,1.045779,18.57,0.042169,-0.018085,-0.024786,0.033709,0.042169,-0.03912,-0.064193,0.068299,0.324588,0.0441,0.0599,below_lower,ev_snapshot_WP0012_20250307
2025-03-07,WP0013,悦享固收混合类样例013,持有期增强,混合类,百信,R4,日开,1,2022-10-28,861,6.6208,-0.2062,-0.2366,1.027962,22.66,0.036851,0.029087,-0.020989,0.036737,0.036851,0.052286,-0.069633,0.098731,0.170675,0.0473,0.0627,below_lower,ev_snapshot_WP0013_20250307
2025-03-07,WP0014,持有期增强QDII样例014,封闭精选,QDII,交行,R4,7天,7,2024-04-12,329,12.5036,-0.0612,0.3133,1.065049,77.01,0.069602,0.055653,0.10204,0.073436,0.069602,0.098698,-0.180255,0.157707,0.314521,0.0463,0.0697,in_range,ev_snapshot_WP0014_20250307
2025-03-07,WP0015,封闭精选现金管理样例015,多元配置,现金管理,厦门银行,R1,14天,14,2023-01-13,784,32.5985,0.0587,0.2537,1.013538,0.86,0.00936,-0.000511,0.00175,0.002284,0.00936,-0.000921,-0.001998,0.004251,-2.503046,0.0022,0.0338,in_range,ev_snapshot_WP0015_20250307
2025-03-07,WP0016,稳健添利封闭式样例016,多元配置,封闭式,邮惠万家,R3,21天,21,2022-07-08,973,9.7177,-0.0531,-0.0136,1.049638,9.46,0.05358,-0.01387,0.015525,-0.016643,0.05358,-0.016305,-0.046352,0.062352,0.538562,0.0252,0.0548,in_range,ev_snapshot_WP0016_20250307
2025-03-07,WP0017,悦享固收最短持有期型样例017,悦享固收,最短持有期型,个金,R3,30天,30,2023-03-10,728,6.1392,0.0103,-0.0663,1.001079,-5.35,0.00091,0.000462,0.000957,-0.000676,0.00091,0.002401,-0.0315,0.028045,-0.680695,0.0297,0.0423,below_lower,ev_snapshot_WP0017_20250307
2025-03-07,WP0018,多元配置日开型样例018,封闭精选,日开型,私银,R2,60天,60,2022-02-11,1120,4.7714,-0.0511,-0.4309,1.017355,1.32,0.021068,0.002395,0.005731,0.012598,0.021068,0.003145,-0.001213,0.005253,0.203244,0.004,0.04,in_range,ev_snapshot_WP0018_20250307
2025-03-07,WP0019,封闭精选纯固收样例019,悦享固收,纯固收,对公,R2,90天,90,2024-03-22,350,31.8031,0.0258,0.1429,1.037704,-2.75,0.034041,-0.000984,0.002704,0.012037,0.034041,0.000247,-0.004192,0.016844,0.833639,0.0207,0.0413,in_range,ev_snapshot_WP0019_20250307
2025-03-07,WP0020,现金优选固收增强样例020,全球配置,固收增强,直销,R2,120天,120,2023-03-03,735,19.0399,-0.2085,-0.1574,1.000516,9.31,-0.018333,0.002213,-0.021696,-0.020338,-0.018333,-0.008772,-0.035619,0.048795,-0.785594,0.0275,0.0565,below_lower,ev_snapshot_WP0020_20250307
2025-03-07,WP0021,封闭精选多资产样例021,稳健添利,多资产,百信,R3,180天,180,2022-08-12,938,11.9641,-0.021,0.1081,1.02362,-3.28,0.021662,-0.004525,-0.019299,0.01195,0.021662,-0.033077,-0.040113,0.074789,0.022229,0.0364,0.0676,below_lower,ev_snapshot_WP0021_20250307
2025-03-07,WP0022,封闭精选混合类样例022,稳健添利,混合类,交行,R3,270天,270,2023-11-17,476,1.9259,0.0684,0.4073,1.010253,31.73,0.007253,0.061081,0.046943,0.077875,0.007253,0.044477,-0.093058,0.089975,-0.141669,0.0472,0.0628,below_lower,ev_snapshot_WP0022_20250307
2025-03-07,WP0023,多元配置QDII样例023,全球配置,QDII,厦门银行,R3,360天,360,2024-02-09,392,7.4008,0.0657,0.0471,0.791536,2.85,-0.210527,-0.002063,-0.099849,-0.154874,-0.210527,-0.037322,-0.211651,0.119687,-1.926088,0.0458,0.0702,below_lower,ev_snapshot_WP0023_20250307
2025-03-07,WP0024,持有期增强现金管理样例024,多元配置,现金管理,邮惠万家,R1,1年封闭,365,2022-09-02,917,18.36,0.0303,-0.0565,1.014921,-0.79,0.018506,7.4e-05,0.003927,0.008931,0.018506,0.002078,-0.001603,0.005343,-0.279583,0.0018,0.0342,in_range,ev_snapshot_WP0024_20250307
2025-03-07,WP0025,全球配置封闭式样例025,现金优选,封闭式,个金,R2,日开,1,2022-11-18,840,11.3941,-0.0696,0.2018,0.954691,1.31,-0.037917,-0.005899,-0.040011,-0.028509,-0.037917,-0.011503,-0.05219,0.052721,-1.098569,0.0261,0.0539,below_lower,ev_snapshot_WP0025_20250307
2025-03-07,WP0026,现金优选最短持有期型样例026,多元配置,最短持有期型,私银,R3,7天,7,2023-05-05,672,14.9113,-0.0098,0.0633,1.025029,1.11,0.017473,0.005018,0.010545,0.026824,0.017473,-0.000937,-0.01636,0.026212,-0.096397,0.0234,0.0486,below_lower,ev_snapshot_WP0026_20250307
2025-03-07,WP0027,多元配置日开型样例027,稳健添利,日开型,对公,R1,14天,14,2023-04-21,686,1.8475,-0.0902,-0.0029,1.013327,3.66,0.017533,0.002547,-0.00131,0.007737,0.017533,-0.000408,-0.004404,0.007927,-0.311171,0.0144,0.0296,in_range,ev_snapshot_WP0027_20250307
2025-03-07,WP0028,悦享固收纯固收样例028,封闭精选,纯固收,直销,R2,21天,21,2022-08-12,938,3.8736,0.0204,0.0996,1.044345,4.83,0.041194,0.007938,0.011126,0.033963,0.041194,0.008848,-0.011209,0.020428,1.03753,0.0212,0.0408,above_upper,ev_snapshot_WP0028_20250307
2025-03-07,WP0029,多元配置固收增强样例029,悦享固收,固收增强,百信,R3,30天,30,2023-05-19,658,6.6253,-0.1657,-0.0463,1.059769,19.1,0.054029,0.004745,0.025639,0.067277,0.054029,0.006346,-0.017865,0.038608,0.881384,0.0294,0.0546,in_range,ev_snapshot_WP0029_20250307
2025-03-07,WP0030,持有期增强多资产样例030,持有期增强,多资产,交行,R3,60天,60,2024-03-01,371,12.4115,0.0494,0.3302,1.031612,-29.33,0.037605,0.004179,-0.018369,-0.044893,0.037605,0.036742,-0.078742,0.091406,0.192604,0.044,0.06,below_lower,ev_snapshot_WP0030_20250307
2025-03-07,WP0031,多元配置混合类样例031,悦享固收,混合类,厦门银行,R3,90天,90,2022-01-14,1148,7.1869,0.1756,0.3067,0.841382,14.88,-0.157085,-0.006176,-0.010574,-0.047763,-0.157085,-0.011667,-0.16331,0.096261,-1.839628,0.0461,0.0639,below_lower,ev_snapshot_WP0031_20250307
2025-03-07,WP0032,封闭精选QDII样例032,多元配置,QDII,邮惠万家,R4,120天,120,2023-10-20,504,12.3228,-0.0939,0.1362,0.997068,7.6,-0.041979,0.012342,-0.08703,-0.099075,-0.041979,-0.026712,-0.125097,0.141387,-0.438363,0.0405,0.0755,below_lower,ev_snapshot_WP0032_20250307
2025-03-07,WP0033,持有期增强现金管理样例033,封闭精选,现金管理,个金,R1,180天,180,2022-07-08,973,21.5919,0.101,0.191,1.029435,0.56,0.024117,0.002262,0.004094,0.011906,0.024117,0.003076,-0.001478,0.004032,1.02096,0.0096,0.0264,in_range,ev_snapshot_WP0033_20250307
2025-03-07,WP0034,现金优选封闭式样例034,持有期增强,封闭式,私银,R2,270天,270,2022-03-04,1099,0.7872,-0.0644,-0.2344,1.050364,-9.47,0.057294,-0.004455,0.005288,0.000904,0.057294,-0.002144,-0.022754,0.045158,0.825852,0.0287,0.0513,above_upper,ev_snapshot_WP0034_20250307
2025-03-07,WP0035,现金优选最短持有期型样例035,全球配置,最短持有期型,对公,R3,360天,360,2022-12-30,798,4.5197,0.0666,0.2191,1.056415,-3.62,0.061022,0.00379,0.034739,0.050296,0.061022,0.002819,-0.019486,0.036744,1.116415,0.0278,0.0442,above_upper,ev_snapshot_WP0035_20250307
2025-03-07,WP0036,封闭精选日开型样例036,稳健添利,日开型,直销,R2,1年封闭,365,2022-04-22,1050,10.3987,0.0401,-0.0262,1.011699,0.8,0.014315,0.002085,0.005086,0.010401,0.014315,0.003054,-0.001946,0.004768,-1.192276,0.0062,0.0378,in_range,ev_snapshot_WP0036_20250307
2025-03-07,WP0037,多元配置纯固收样例037,全球配置,纯固收,百信,R2,日开,1,2023-04-07,700,7.3317,-0.0471,-0.174,1.027896,6.28,0.019985,0.002142,0.017224,-0.001225,0.019985,0.007775,-0.023673,0.020039,-0.000749,0.0207,0.0413,below_lower,ev_snapshot_WP0037_20250307
2025-03-07,WP0038,持有期增强固收增强样例038,封闭精选,固收增强,交行,R2,7天,7,2023-06-02,644,17.0469,0.0155,-0.3552,0.959665,-11.69,-0.01882,-0.017735,-0.042347,-0.055333,-0.01882,-0.030243,-0.067309,0.040744,-0.952777,0.0309,0.0531,below_lower,ev_snapshot_WP0038_20250307
2025-03-07,WP0039,多元配置多资产样例039,全球配置,多资产,厦门银行,R3,14天,14,2023-03-17,721,6.7997,0.0195,-0.0987,1.005408,-40.27,-0.006069,-0.01576,0.029454,0.024935,-0.006069,-0.017971,-0.072579,0.074193,-0.351365,0.0409,0.0631,below_lower,ev_snapshot_WP0039_20250307
2025-03-07,WP0040,现金优选混合类样例040,封闭精选,混合类,邮惠万家,R4,21天,21,2024-03-29,343,13.9721,-0.1361,-0.3063,1.026224,3.36,0.021729,0.010782,0.046133,0.115781,0.021729,0.024904,-0.096398,0.086834,0.019916,0.0489,0.0611,below_lower,ev_snapshot_WP0040_20250307
2025-03-07,WP0041,封闭精选QDII样例041,现金优选,QDII,个金,R4,30天,30,2024-03-08,364,13.6569,-0.1047,0.3576,1.015829,-32.1,0.052903,0.047641,0.001393,0.054164,0.052903,0.017895,-0.147174,0.174685,0.188355,0.0432,0.0728,in_range,ev_snapshot_WP0041_20250307
2025-03-07,WP0042,持有期增强现金管理样例042,现金优选,现金管理,私银,R1,60天,60,2022-04-29,1043,29.9488,0.1973,0.4487,1.009823,1.47,0.010373,0.001732,0.003559,0.005633,0.010373,0.003226,-0.001555,0.003456,-2.785917,0.0116,0.0244,below_lower,ev_snapshot_WP0042_20250307
2025-03-07,WP0043,稳健添利封闭式样例043,多元配置,封闭式,对公,R4,90天,90,2022-03-11,1092,4.3664,0.173,0.0558,1.032816,-2.61,0.023896,-0.005611,-0.03249,-0.002697,0.023896,-0.028728,-0.038878,0.057847,0.067348,0.0235,0.0565,in_range,ev_snapshot_WP0043_20250307
2025-03-07,WP0044,持有期增强最短持有期型样例044,稳健添利,最短持有期型,直销,R3,120天,120,2023-07-07,609,21.829,-0.0056,0.1262,1.02704,0.09,0.022515,0.002213,0.016955,0.026479,0.022515,0.008007,-0.026734,0.026247,0.095833,0.0287,0.0433,below_lower,ev_snapshot_WP0044_20250307
2025-03-07,WP0045,持有期增强日开型样例045,现金优选,日开型,百信,R2,180天,180,2022-07-22,959,20.2411,-0.0001,0.0884,1.015657,2.34,0.014208,0.002226,0.003548,0.008147,0.014208,0.004636,-0.004817,0.008513,-0.680404,0.0104,0.0336,in_range,ev_snapshot_WP0045_20250307
2025-03-07,WP0046,全球配置纯固收样例046,悦享固收,纯固收,交行,R2,270天,270,2022-12-02,826,24.1307,0.0182,0.0559,1.041583,-4.26,0.039415,-8.6e-05,0.020033,0.02356,0.039415,0.001901,-0.010785,0.018507,1.049047,0.0195,0.0425,in_range,ev_snapshot_WP0046_20250307
2025-03-07,WP0047,持有期增强固收增强样例047,多元配置,固收增强,厦门银行,R3,360天,360,2023-03-17,721,8.8199,0.0225,0.0411,0.935773,-6.58,-0.074342,-0.006531,-0.017014,-0.056884,-0.074342,-0.021821,-0.077591,0.052728,-1.789229,0.0358,0.0482,below_lower,ev_snapshot_WP0047_20250307
2025-03-07,WP0048,全球配置多资产样例048,全球配置,多资产,邮惠万家,R4,1年封闭,365,2023-02-24,742,15.9457,0.0348,0.2927,1.089465,65.82,0.092886,0.041049,0.074786,0.04914,0.092886,0.05679,-0.066505,0.111224,0.655304,0.0405,0.0635,above_upper,ev_snapshot_WP0048_20250307
2025-03-07,WP0049,多元配置混合类样例049,悦享固收,混合类,个金,R3,日开,1,2023-04-14,693,14.77,0.0998,0.0596,0.959703,-50.47,-0.029991,-0.038516,-0.017919,-0.038651,-0.029991,-0.041717,-0.139261,0.113409,-0.440798,0.0381,0.0719,below_lower,ev_snapshot_WP0049_20250307
2025-03-07,WP0050,现金优选QDII样例050,封闭精选,QDII,私银,R5,7天,7,2022-09-02,917,22.0981,-0.0806,0.2349,0.970615,-31.57,-0.037961,-0.032748,-0.019162,-0.064067,-0.037961,-0.056843,-0.147605,0.128745,-0.450196,0.0461,0.0699,below_lower,ev_snapshot_WP0050_20250307
2025-03-07,WP0051,多元配置现金管理样例051,多元配置,现金管理,对公,R1,14天,14,2023-01-27,770,24.5263,-0.0914,-0.1479,1.029408,0.2,0.027509,0.001845,0.006184,0.012605,0.027509,0.003517,-0.001159,0.004757,1.57862,0.0072,0.0288,in_range,ev_snapshot_WP0051_20250307
2025-03-07,WP0052,封闭精选封闭式样例052,全球配置,封闭式,直销,R4,21天,21,2024-04-05,336,6.2592,0.1044,0.5313,0.973455,23.09,-0.023575,0.037972,0.023653,-0.024893,-0.023575,0.033928,-0.096196,0.056992,-0.764574,0.0269,0.0531,below_lower,ev_snapshot_WP0052_20250307
2025-03-07,WP0053,多元配置最短持有期型样例053,持有期增强,最短持有期型,百信,R3,30天,30,2022-08-05,945,12.7466,0.1844,0.5508,0.979117,-4.71,-0.020491,-0.002276,0.004211,0.00039,-0.020491,0.007136,-0.039515,0.030494,-1.32783,0.0264,0.0456,below_lower,ev_snapshot_WP0053_20250307
2025-03-07,WP0054,多元配置日开型样例054,现金优选,日开型,交行,R1,60天,60,2023-03-17,721,13.8529,0.0503,-0.2529,1.041252,4.05,0.040783,0.004203,0.008575,0.017508,0.040783,0.004911,-0.001307,0.006821,3.046694,0.0098,0.0342,above_upper,ev_snapshot_WP0054_20250307
2025-03-07,WP0055,稳健添利纯固收样例055,稳健添利,纯固收,厦门银行,R2,90天,90,2023-06-23,623,31.2162,0.0886,-0.3817,1.031604,-1.88,0.037301,-0.00188,-0.006819,-0.002376,0.037301,-0.003956,-0.010145,0.021462,0.806103,0.0147,0.0473,in_range,ev_snapshot_WP0055_20250307
2025-03-07,WP0056,稳健添利固收增强样例056,现金优选,固收增强,邮惠万家,R2,120天,120,2022-07-08,973,20.4241,0.1817,0.0466,1.054647,-7.66,0.045489,0.002878,0.007315,0.014221,0.045489,-0.003299,-0.014228,0.030941,0.823779,0.0312,0.0528,in_range,ev_snapshot_WP0056_20250307
2025-03-07,WP0057,现金优选多资产样例057,稳健添利,多资产,个金,R4,180天,180,2022-09-30,889,13.5218,0.0614,-0.0483,1.063603,-12.66,0.06709,-0.011287,-0.01246,0.033614,0.06709,0.024665,-0.040008,0.06307,0.74663,0.034,0.07,in_range,ev_snapshot_WP0057_20250307
2025-03-07,WP0058,持有期增强混合类样例058,悦享固收,混合类,私银,R3,270天,270,2022-06-03,1008,20.3047,0.0954,0.1269,0.931117,17.07,-0.074991,0.022674,-0.06615,-0.124504,-0.074991,-0.052455,-0.147962,0.093831,-1.012366,0.0408,0.0692,below_lower,ev_snapshot_WP0058_20250307
2025-03-07,WP0059,悦享固收QDII样例059,稳健添利,QDII,对公,R3,360天,360,2022-06-24,987,19.3276,-0.0627,-0.1463,0.868929,-1.84,-0.098089,0.036391,0.192855,0.044477,-0.098089,0.15443,-0.243905,0.178827,-0.660353,0.0453,0.0707,below_lower,ev_snapshot_WP0059_20250307
2025-03-07,WP0060,全球配置现金管理样例060,全球配置,现金管理,直销,R1,1年封闭,365,2023-08-18,567,30.8452,0.0745,0.1268,1.019669,1.93,0.023604,0.0033,0.006287,0.0109,0.023604,0.00535,-0.000611,0.003115,1.15703,0.0116,0.0244,in_range,ev_snapshot_WP0060_20250307
2025-03-07,WP0061,现金优选封闭式样例061,现金优选,封闭式,百信,R2,日开,1,2023-02-17,749,7.6975,-0.04,0.089,1.12886,-1.13,0.131469,0.007223,0.02878,0.060444,0.131469,0.011288,-0.020895,0.049848,2.236187,0.0224,0.0576,above_upper,ev_snapshot_WP0061_20250307
2025-03-07,WP0062,全球配置最短持有期型样例062,稳健添利,最短持有期型,交行,R2,7天,7,2022-11-04,854,13.8141,-0.1399,0.0743,1.010523,-7.98,0.005432,-0.002507,0.005521,0.026036,0.005432,-0.011013,-0.027673,0.026922,-0.541107,0.0239,0.0481,below_lower,ev_snapshot_WP0062_20250307
2025-03-07,WP0063,多元配置日开型样例063,现金优选,日开型,厦门银行,R1,14天,14,2023-09-08,546,11.2984,-0.0524,0.1794,1.031626,3.82,0.027511,0.004575,0.00641,0.012984,0.027511,0.003008,-0.003126,0.007851,0.956613,0.0051,0.0389,in_range,ev_snapshot_WP0063_20250307
2025-03-07,WP0064,封闭精选纯固收样例064,稳健添利,纯固收,邮惠万家,R2,21天,21,2022-02-11,1120,13.8962,0.0214,0.2094,0.990883,-3.1,-0.011056,-0.004021,-0.017983,-0.02972,-0.011056,-0.013574,-0.034146,0.026246,-1.18327,0.0183,0.0437,below_lower,ev_snapshot_WP0064_20250307
2025-03-07,WP0065,稳健添利固收增强样例065,持有期增强,固收增强,个金,R3,30天,30,2022-05-06,1036,6.6925,0.1112,0.085,1.029194,-1.01,0.034546,-0.007099,0.024206,0.007033,0.034546,0.018099,-0.035302,0.045152,0.322152,0.0325,0.0515,in_range,ev_snapshot_WP0065_20250307
2025-03-07,WP0066,悦享固收多资产样例066,悦享固收,多资产,私银,R3,60天,60,2023-08-25,560,17.0012,-0.0191,0.2513,1.007193,-19.22,0.011403,-0.021903,-0.043935,-0.02902,0.011403,-0.033348,-0.086653,0.078569,-0.109414,0.0457,0.0583,below_lower,ev_snapshot_WP0066_20250307
2025-03-07,WP0067,悦享固收混合类样例067,多元配置,混合类,对公,R4,90天,90,2022-03-11,1092,10.0782,0.2447,0.7294,1.239692,55.84,0.268801,0.042304,0.024579,0.102154,0.268801,0.048497,-0.047753,0.111317,2.235061,0.0391,0.0709,above_upper,ev_snapshot_WP0067_20250307
2025-03-07,WP0068,悦享固收QDII样例068,持有期增强,QDII,直销,R5,120天,120,2023-08-25,560,2.491,0.0603,0.0197,0.890645,-31.0,-0.070382,0.024878,0.030483,0.021694,-0.070382,0.04161,-0.143726,0.14327,-0.630849,0.0485,0.0675,below_lower,ev_snapshot_WP0068_20250307
