product_code,nav_date,nav,benchmark_nav,nav_evidence_id
WP0051,2024-03-01,1.000564,1.0,ev_weekly_nav_WP0051_20240301
WP0051,2024-03-08,1.001848,1.000712,ev_weekly_nav_WP0051_20240308
WP0051,2024-03-15,1.002769,1.001206,ev_weekly_nav_WP0051_20240315
WP0051,2024-03-22,1.003136,1.000907,ev_weekly_nav_WP0051_20240322
WP0051,2024-03-29,1.004145,1.001048,ev_weekly_nav_WP0051_20240329
WP0051,2024-04-05,1.004116,1.000982,ev_weekly_nav_WP0051_20240405
WP0051,2024-04-12,1.003778,1.000692,ev_weekly_nav_WP0051_20240412
WP0051,2024-04-19,1.004626,1.001272,ev_weekly_nav_WP0051_20240419
WP0051,2024-04-26,1.005424,1.001627,ev_weekly_nav_WP0051_20240426
WP0051,2024-05-03,1.005781,1.001768,ev_weekly_nav_WP0051_20240503
WP0051,2024-05-10,1.007063,1.001887,ev_weekly_nav_WP0051_20240510
WP0051,2024-05-17,1.008135,1.002853,ev_weekly_nav_WP0051_20240517
WP0051,2024-05-24,1.008928,1.002822,ev_weekly_nav_WP0051_20240524
WP0051,2024-05-31,1.00882,1.002641,ev_weekly_nav_WP0051_20240531
WP0051,2024-06-07,1.009675,1.002797,ev_weekly_nav_WP0051_20240607
WP0051,2024-06-14,1.010109,1.003547,ev_weekly_nav_WP0051_20240614
WP0051,2024-06-21,1.010602,1.003961,ev_weekly_nav_WP0051_20240621
WP0051,2024-06-28,1.012013,1.004294,ev_weekly_nav_WP0051_20240628
WP0051,2024-07-05,1.012856,1.004544,ev_weekly_nav_WP0051_20240705
WP0051,2024-07-12,1.013687,1.005031,ev_weekly_nav_WP0051_20240712
WP0051,2024-07-19,1.014181,1.005344,ev_weekly_nav_WP0051_20240719
WP0051,2024-07-26,1.014983,1.005493,ev_weekly_nav_WP0051_20240726
WP0051,2024-08-02,1.016068,1.005547,ev_weekly_nav_WP0051_20240802
WP0051,2024-08-09,1.01489,1.005131,ev_weekly_nav_WP0051_20240809
WP0051,2024-08-16,1.016247,1.005128,ev_weekly_nav_WP0051_20240816
WP0051,2024-08-23,1.016309,1.005649,ev_weekly_nav_WP0051_20240823
WP0051,2024-08-30,1.015891,1.005788,ev_weekly_nav_WP0051_20240830
WP0051,2024-09-06,1.016594,1.005918,ev_weekly_nav_WP0051_20240906
WP0051,2024-09-13,1.018202,1.006884,ev_weekly_nav_WP0051_20240913
WP0051,2024-09-20,1.019716,1.006651,ev_weekly_nav_WP0051_20240920
WP0051,2024-09-27,1.019704,1.006834,ev_weekly_nav_WP0051_20240927
WP0051,2024-10-04,1.020617,1.007066,ev_weekly_nav_WP0051_20241004
WP0051,2024-10-11,1.020718,1.007971,ev_weekly_nav_WP0051_20241011
WP0051,2024-10-18,1.020539,1.008717,ev_weekly_nav_WP0051_20241018
WP0051,2024-10-25,1.020673,1.009101,ev_weekly_nav_WP0051_20241025
WP0051,2024-11-01,1.02183,1.009443,ev_weekly_nav_WP0051_20241101
WP0051,2024-11-08,1.022098,1.010305,ev_weekly_nav_WP0051_20241108
WP0051,2024-11-15,1.02154,1.01005,ev_weekly_nav_WP0051_20241115
WP0051,2024-11-22,1.022549,1.011251,ev_weekly_nav_WP0051_20241122
WP0051,2024-11-29,1.023249,1.01138,ev_weekly_nav_WP0051_20241129
WP0051,2024-12-06,1.023081,1.012038,ev_weekly_nav_WP0051_20241206
WP0051,2024-12-13,1.023801,1.012131,ev_weekly_nav_WP0051_20241213
WP0051,2024-12-20,1.024883,1.012352,ev_weekly_nav_WP0051_20241220
WP0051,2024-12-27,1.024744,1.01213,ev_weekly_nav_WP0051_20241227
WP0051,2025-01-03,1.024056,1.013233,ev_weekly_nav_WP0051_20250103
WP0051,2025-01-10,1.025942,1.013561,ev_weekly_nav_WP0051_20250110
WP0051,2025-01-17,1.0258,1.014243,ev_weekly_nav_WP0051_20250117
WP0051,2025-01-24,1.026106,1.014007,ev_weekly_nav_WP0051_20250124
WP0051,2025-01-31,1.028028,1.013714,ev_weekly_nav_WP0051_20250131
WP0051,2025-02-07,1.027512,1.014108,ev_weekly_nav_WP0051_20250207
WP0051,2025-02-14,1.028031,1.01484,ev_weekly_nav_WP0051_20250214
WP0051,2025-02-21,1.028448,1.015127,ev_weekly_nav_WP0051_20250221
WP0051,2025-02-28,1.029306,1.014986,ev_weekly_nav_WP0051_20250228
WP0051,2025-03-07,1.029408,1.015423,ev_weekly_nav_WP0051_20250307
WP0051,2025-03-14,1.030445,1.01597,ev_weekly_nav_WP0051_20250314
WP0051,2025-03-21,1.031838,1.016301,ev_weekly_nav_WP0051_20250321
WP0051,2025-03-28,1.032199,1.016381,ev_weekly_nav_WP0051_20250328
WP0051,2025-04-04,1.032516,1.01626,ev_weekly_nav_WP0051_20250404
WP0052,2024-03-01,0.996464,1.0,ev_weekly_nav_WP0052_20240301
WP0052,2024-03-08,0.996958,1.000821,ev_weekly_nav_WP0052_20240308
WP0052,2024-03-15,0.999103,1.006416,ev_weekly_nav_WP0052_20240315
WP0052,2024-03-22,1.001617,1.014467,ev_weekly_nav_WP0052_20240322
WP0052,2024-03-29,1.007536,1.018929,ev_weekly_nav_WP0052_20240329
WP0052,2024-04-05,1.007741,1.021453,ev_weekly_nav_WP0052_20240405
WP0052,2024-04-12,1.007424,1.022647,ev_weekly_nav_WP0052_20240412
WP0052,2024-04-19,0.991061,1.00606,ev_weekly_nav_WP0052_20240419
WP0052,2024-04-26,0.993535,1.013179,ev_weekly_nav_WP0052_20240426
WP0052,2024-05-03,0.998046,1.021497,ev_weekly_nav_WP0052_20240503
WP0052,2024-05-10,1.007273,1.02425,ev_weekly_nav_WP0052_20240510
WP0052,2024-05-17,1.012441,1.024985,ev_weekly_nav_WP0052_20240517
WP0052,2024-05-24,1.004442,1.020022,ev_weekly_nav_WP0052_20240524
WP0052,2024-05-31,1.026299,1.023839,ev_weekly_nav_WP0052_20240531
WP0052,2024-06-07,1.029515,1.026573,ev_weekly_nav_WP0052_20240607
WP0052,2024-06-14,1.023284,1.026212,ev_weekly_nav_WP0052_20240614
WP0052,2024-06-21,1.02291,1.027614,ev_weekly_nav_WP0052_20240621
WP0052,2024-06-28,1.024531,1.02596,ev_weekly_nav_WP0052_20240628
WP0052,2024-07-05,1.013429,1.031144,ev_weekly_nav_WP0052_20240705
WP0052,2024-07-12,1.014945,1.030733,ev_weekly_nav_WP0052_20240712
WP0052,2024-07-19,1.018332,1.023923,ev_weekly_nav_WP0052_20240719
WP0052,2024-07-26,1.020163,1.026967,ev_weekly_nav_WP0052_20240726
WP0052,2024-08-02,1.014548,1.032457,ev_weekly_nav_WP0052_20240802
WP0052,2024-08-09,1.005287,1.030168,ev_weekly_nav_WP0052_20240809
WP0052,2024-08-16,1.006373,1.02867,ev_weekly_nav_WP0052_20240816
WP0052,2024-08-23,1.007538,1.022583,ev_weekly_nav_WP0052_20240823
WP0052,2024-08-30,1.006387,1.021526,ev_weekly_nav_WP0052_20240830
WP0052,2024-09-06,0.998306,1.021003,ev_weekly_nav_WP0052_20240906
WP0052,2024-09-13,0.99447,1.016429,ev_weekly_nav_WP0052_20240913
WP0052,2024-09-20,0.997113,1.02084,ev_weekly_nav_WP0052_20240920
WP0052,2024-09-27,1.007655,1.017696,ev_weekly_nav_WP0052_20240927
WP0052,2024-10-04,1.008822,1.010647,ev_weekly_nav_WP0052_20241004
WP0052,2024-10-11,1.005892,1.00924,ev_weekly_nav_WP0052_20241011
WP0052,2024-10-18,1.007856,1.008755,ev_weekly_nav_WP0052_20241018
WP0052,2024-10-25,1.001614,1.006546,ev_weekly_nav_WP0052_20241025
WP0052,2024-11-01,0.981708,1.000232,ev_weekly_nav_WP0052_20241101
WP0052,2024-11-08,0.970773,1.008234,ev_weekly_nav_WP0052_20241108
WP0052,2024-11-15,0.964593,1.006401,ev_weekly_nav_WP0052_20241115
WP0052,2024-11-22,0.955605,1.005498,ev_weekly_nav_WP0052_20241122
WP0052,2024-11-29,0.944658,1.008443,ev_weekly_nav_WP0052_20241129
WP0052,2024-12-06,0.950962,1.007639,ev_weekly_nav_WP0052_20241206
WP0052,2024-12-13,0.955938,1.009254,ev_weekly_nav_WP0052_20241213
WP0052,2024-12-20,0.947767,1.000499,ev_weekly_nav_WP0052_20241220
WP0052,2024-12-27,0.943309,1.004497,ev_weekly_nav_WP0052_20241227
WP0052,2025-01-03,0.93294,1.00653,ev_weekly_nav_WP0052_20250103
WP0052,2025-01-10,0.93048,0.998226,ev_weekly_nav_WP0052_20250110
WP0052,2025-01-17,0.941511,0.999385,ev_weekly_nav_WP0052_20250117
WP0052,2025-01-24,0.9404,0.994487,ev_weekly_nav_WP0052_20250124
WP0052,2025-01-31,0.945042,1.002033,ev_weekly_nav_WP0052_20250131
WP0052,2025-02-07,0.937843,1.004235,ev_weekly_nav_WP0052_20250207
WP0052,2025-02-14,0.944011,1.000153,ev_weekly_nav_WP0052_20250214
WP0052,2025-02-21,0.953202,0.99921,ev_weekly_nav_WP0052_20250221
WP0052,2025-02-28,0.962344,1.004682,ev_weekly_nav_WP0052_20250228
WP0052,2025-03-07,0.973455,1.008398,ev_weekly_nav_WP0052_20250307
WP0052,2025-03-14,0.980105,1.010818,ev_weekly_nav_WP0052_20250314
WP0052,2025-03-21,0.970648,1.007255,ev_weekly_nav_WP0052_20250321
WP0052,2025-03-28,0.961311,1.005261,ev_weekly_nav_WP0052_20250328
WP0052,2025-04-04,0.961227,0.998342,ev_weekly_nav_WP0052_20250404
WP0053,2024-03-01,1.000969,1.0,ev_weekly_nav_WP0053_20240301
WP0053,2024-03-08,0.9996,1.002571,ev_weekly_nav_WP0053_20240308
WP0053,2024-03-15,1.00547,1.002838,ev_weekly_nav_WP0053_20240315
WP0053,2024-03-22,1.002666,1.000663,ev_weekly_nav_WP0053_20240322
WP0053,2024-03-29,1.009394,1.000629,ev_weekly_nav_WP0053_20240329
WP0053,2024-04-05,1.006329,0.997703,ev_weekly_nav_WP0053_20240405
WP0053,2024-04-12,1.007472,1.001034,ev_weekly_nav_WP0053_20240412
WP0053,2024-04-19,1.007219,1.001913,ev_weekly_nav_WP0053_20240419
WP0053,2024-04-26,1.006375,1.002732,ev_weekly_nav_WP0053_20240426
WP0053,2024-05-03,1.00641,1.003345,ev_weekly_nav_WP0053_20240503
WP0053,2024-05-10,1.00949,1.004931,ev_weekly_nav_WP0053_20240510
WP0053,2024-05-17,1.001194,1.000967,ev_weekly_nav_WP0053_20240517
WP0053,2024-05-24,0.999355,0.998438,ev_weekly_nav_WP0053_20240524
WP0053,2024-05-31,0.996493,1.000668,ev_weekly_nav_WP0053_20240531
WP0053,2024-06-07,0.984838,0.998897,ev_weekly_nav_WP0053_20240607
WP0053,2024-06-14,0.983943,1.001239,ev_weekly_nav_WP0053_20240614
WP0053,2024-06-21,0.980423,1.003759,ev_weekly_nav_WP0053_20240621
WP0053,2024-06-28,0.975308,1.003087,ev_weekly_nav_WP0053_20240628
WP0053,2024-07-05,0.979347,1.001896,ev_weekly_nav_WP0053_20240705
WP0053,2024-07-12,0.979276,1.000637,ev_weekly_nav_WP0053_20240712
WP0053,2024-07-19,0.979256,0.998218,ev_weekly_nav_WP0053_20240719
WP0053,2024-07-26,0.974097,1.002111,ev_weekly_nav_WP0053_20240726
WP0053,2024-08-02,0.977557,1.004733,ev_weekly_nav_WP0053_20240802
WP0053,2024-08-09,0.975166,1.0071,ev_weekly_nav_WP0053_20240809
WP0053,2024-08-16,0.973104,1.006695,ev_weekly_nav_WP0053_20240816
WP0053,2024-08-23,0.97278,1.007718,ev_weekly_nav_WP0053_20240823
WP0053,2024-08-30,0.976005,1.005218,ev_weekly_nav_WP0053_20240830
WP0053,2024-09-06,0.978735,1.007625,ev_weekly_nav_WP0053_20240906
WP0053,2024-09-13,0.978652,1.009527,ev_weekly_nav_WP0053_20240913
WP0053,2024-09-20,0.980974,1.008983,ev_weekly_nav_WP0053_20240920
WP0053,2024-09-27,0.987798,1.009663,ev_weekly_nav_WP0053_20240927
WP0053,2024-10-04,0.991161,1.014116,ev_weekly_nav_WP0053_20241004
WP0053,2024-10-11,0.987424,1.014432,ev_weekly_nav_WP0053_20241011
WP0053,2024-10-18,0.986832,1.014523,ev_weekly_nav_WP0053_20241018
WP0053,2024-10-25,0.98025,1.011726,ev_weekly_nav_WP0053_20241025
WP0053,2024-11-01,0.983904,1.013787,ev_weekly_nav_WP0053_20241101
WP0053,2024-11-08,0.982803,1.011587,ev_weekly_nav_WP0053_20241108
WP0053,2024-11-15,0.980039,1.013498,ev_weekly_nav_WP0053_20241115
WP0053,2024-11-22,0.976469,1.015671,ev_weekly_nav_WP0053_20241122
WP0053,2024-11-29,0.979212,1.010668,ev_weekly_nav_WP0053_20241129
WP0053,2024-12-06,0.975011,1.00951,ev_weekly_nav_WP0053_20241206
WP0053,2024-12-13,0.972773,1.012746,ev_weekly_nav_WP0053_20241213
WP0053,2024-12-20,0.9696,1.008993,ev_weekly_nav_WP0053_20241220
WP0053,2024-12-27,0.973307,1.013056,ev_weekly_nav_WP0053_20241227
WP0053,2025-01-03,0.973017,1.012942,ev_weekly_nav_WP0053_20250103
WP0053,2025-01-10,0.977705,1.013005,ev_weekly_nav_WP0053_20250110
WP0053,2025-01-17,0.97218,1.009037,ev_weekly_nav_WP0053_20250117
WP0053,2025-01-24,0.973739,1.011418,ev_weekly_nav_WP0053_20250124
WP0053,2025-01-31,0.975892,1.012028,ev_weekly_nav_WP0053_20250131
WP0053,2025-02-07,0.981351,1.012103,ev_weekly_nav_WP0053_20250207
WP0053,2025-02-14,0.972344,1.007137,ev_weekly_nav_WP0053_20250214
WP0053,2025-02-21,0.980191,1.009765,ev_weekly_nav_WP0053_20250221
WP0053,2025-02-28,0.981427,1.013666,ev_weekly_nav_WP0053_20250228
WP0053,2025-03-07,0.979117,1.018344,ev_weekly_nav_WP0053_20250307
WP0053,2025-03-14,0.982165,1.019828,ev_weekly_nav_WP0053_20250314
WP0053,2025-03-21,0.983845,1.021658,ev_weekly_nav_WP0053_20250321
WP0053,2025-03-28,0.987604,1.020641,ev_weekly_nav_WP0053_20250328
WP0053,2025-04-04,0.985487,1.024409,ev_weekly_nav_WP0053_20250404
WP0054,2024-03-01,0.999219,1.0,ev_weekly_nav_WP0054_20240301
WP0054,2024-03-08,1.000451,1.001144,ev_weekly_nav_WP0054_20240308
WP0054,2024-03-15,0.999724,1.001941,ev_weekly_nav_WP0054_20240315
WP0054,2024-03-22,1.001173,1.001855,ev_weekly_nav_WP0054_20240322
WP0054,2024-03-29,1.002631,1.003192,ev_weekly_nav_WP0054_20240329
WP0054,2024-04-05,1.004426,1.002792,ev_weekly_nav_WP0054_20240405
WP0054,2024-04-12,1.004857,1.00342,ev_weekly_nav_WP0054_20240412
WP0054,2024-04-19,1.00528,1.004373,ev_weekly_nav_WP0054_20240419
WP0054,2024-04-26,1.005576,1.005846,ev_weekly_nav_WP0054_20240426
WP0054,2024-05-03,1.008647,1.006197,ev_weekly_nav_WP0054_20240503
WP0054,2024-05-10,1.009435,1.007077,ev_weekly_nav_WP0054_20240510
WP0054,2024-05-17,1.010002,1.008255,ev_weekly_nav_WP0054_20240517
WP0054,2024-05-24,1.00936,1.00965,ev_weekly_nav_WP0054_20240524
WP0054,2024-05-31,1.009455,1.009256,ev_weekly_nav_WP0054_20240531
WP0054,2024-06-07,1.012821,1.008473,ev_weekly_nav_WP0054_20240607
WP0054,2024-06-14,1.014793,1.009011,ev_weekly_nav_WP0054_20240614
WP0054,2024-06-21,1.015299,1.009278,ev_weekly_nav_WP0054_20240621
WP0054,2024-06-28,1.0153,1.009887,ev_weekly_nav_WP0054_20240628
WP0054,2024-07-05,1.015459,1.010129,ev_weekly_nav_WP0054_20240705
WP0054,2024-07-12,1.017099,1.011206,ev_weekly_nav_WP0054_20240712
WP0054,2024-07-19,1.019227,1.012661,ev_weekly_nav_WP0054_20240719
WP0054,2024-07-26,1.018273,1.013831,ev_weekly_nav_WP0054_20240726
WP0054,2024-08-02,1.01906,1.014149,ev_weekly_nav_WP0054_20240802
WP0054,2024-08-09,1.020461,1.014589,ev_weekly_nav_WP0054_20240809
WP0054,2024-08-16,1.021097,1.016059,ev_weekly_nav_WP0054_20240816
WP0054,2024-08-23,1.022285,1.016199,ev_weekly_nav_WP0054_20240823
WP0054,2024-08-30,1.022067,1.01653,ev_weekly_nav_WP0054_20240830
WP0054,2024-09-06,1.023335,1.016272,ev_weekly_nav_WP0054_20240906
WP0054,2024-09-13,1.024888,1.016791,ev_weekly_nav_WP0054_20240913
WP0054,2024-09-20,1.027009,1.016972,ev_weekly_nav_WP0054_20240920
WP0054,2024-09-27,1.026922,1.016321,ev_weekly_nav_WP0054_20240927
WP0054,2024-10-04,1.02722,1.016596,ev_weekly_nav_WP0054_20241004
WP0054,2024-10-11,1.027343,1.016782,ev_weekly_nav_WP0054_20241011
WP0054,2024-10-18,1.02861,1.017222,ev_weekly_nav_WP0054_20241018
WP0054,2024-10-25,1.029221,1.017626,ev_weekly_nav_WP0054_20241025
WP0054,2024-11-01,1.030057,1.017769,ev_weekly_nav_WP0054_20241101
WP0054,2024-11-08,1.031199,1.018795,ev_weekly_nav_WP0054_20241108
WP0054,2024-11-15,1.031202,1.018909,ev_weekly_nav_WP0054_20241115
WP0054,2024-11-22,1.031903,1.019051,ev_weekly_nav_WP0054_20241122
WP0054,2024-11-29,1.031664,1.01939,ev_weekly_nav_WP0054_20241129
WP0054,2024-12-06,1.032399,1.020553,ev_weekly_nav_WP0054_20241206
WP0054,2024-12-13,1.031711,1.021736,ev_weekly_nav_WP0054_20241213
WP0054,2024-12-20,1.031543,1.023408,ev_weekly_nav_WP0054_20241220
WP0054,2024-12-27,1.033614,1.023112,ev_weekly_nav_WP0054_20241227
WP0054,2025-01-03,1.034822,1.024185,ev_weekly_nav_WP0054_20250103
WP0054,2025-01-10,1.035105,1.025053,ev_weekly_nav_WP0054_20250110
WP0054,2025-01-17,1.036163,1.025706,ev_weekly_nav_WP0054_20250117
WP0054,2025-01-24,1.037328,1.025795,ev_weekly_nav_WP0054_20250124
WP0054,2025-01-31,1.035972,1.025629,ev_weekly_nav_WP0054_20250131
WP0054,2025-02-07,1.036894,1.02632,ev_weekly_nav_WP0054_20250207
WP0054,2025-02-14,1.038139,1.026656,ev_weekly_nav_WP0054_20250214
WP0054,2025-02-21,1.039007,1.028587,ev_weekly_nav_WP0054_20250221
WP0054,2025-02-28,1.039146,1.029371,ev_weekly_nav_WP0054_20250228
WP0054,2025-03-07,1.041252,1.030125,ev_weekly_nav_WP0054_20250307
WP0054,2025-03-14,1.043707,1.030731,ev_weekly_nav_WP0054_20250314
WP0054,2025-03-21,1.044464,1.032107,ev_weekly_nav_WP0054_20250321
WP0054,2025-03-28,1.043887,1.033526,ev_weekly_nav_WP0054_20250328
WP0054,2025-04-04,1.045293,1.033652,ev_weekly_nav_WP0054_20250404
WP0055,2024-03-01,0.995769,1.0,ev_weekly_nav_WP0055_20240301
WP0055,2024-03-08,0.994508,0.998968,ev_weekly_nav_WP0055_20240308
WP0055,2024-03-15,0.997871,0.997729,ev_weekly_nav_WP0055_20240315
WP0055,2024-03-22,0.996255,0.995958,ev_weekly_nav_WP0055_20240322
WP0055,2024-03-29,0.996453,0.9964,ev_weekly_nav_WP0055_20240329
WP0055,2024-04-05,1.00099,0.994125,ev_weekly_nav_WP0055_20240405
WP0055,2024-04-12,1.002783,0.99616,ev_weekly_nav_WP0055_20240412
WP0055,2024-04-19,1.001682,0.996619,ev_weekly_nav_WP0055_20240419
WP0055,2024-04-26,1.001556,0.998803,ev_weekly_nav_WP0055_20240426
WP0055,2024-05-03,0.999233,0.998467,ev_weekly_nav_WP0055_20240503
WP0055,2024-05-10,1.002208,0.996534,ev_weekly_nav_WP0055_20240510
WP0055,2024-05-17,1.005574,0.998014,ev_weekly_nav_WP0055_20240517
WP0055,2024-05-24,1.005664,0.999906,ev_weekly_nav_WP0055_20240524
WP0055,2024-05-31,1.011281,1.003373,ev_weekly_nav_WP0055_20240531
WP0055,2024-06-07,1.015357,1.001231,ev_weekly_nav_WP0055_20240607
WP0055,2024-06-14,1.017029,1.001994,ev_weekly_nav_WP0055_20240614
WP0055,2024-06-21,1.025524,1.000336,ev_weekly_nav_WP0055_20240621
WP0055,2024-06-28,1.026344,1.002337,ev_weekly_nav_WP0055_20240628
WP0055,2024-07-05,1.027986,1.005416,ev_weekly_nav_WP0055_20240705
WP0055,2024-07-12,1.026996,1.006057,ev_weekly_nav_WP0055_20240712
WP0055,2024-07-19,1.028708,1.003688,ev_weekly_nav_WP0055_20240719
WP0055,2024-07-26,1.031321,1.002259,ev_weekly_nav_WP0055_20240726
WP0055,2024-08-02,1.033202,1.005797,ev_weekly_nav_WP0055_20240802
WP0055,2024-08-09,1.035239,1.0047,ev_weekly_nav_WP0055_20240809
WP0055,2024-08-16,1.036595,1.006272,ev_weekly_nav_WP0055_20240816
WP0055,2024-08-23,1.034512,1.007415,ev_weekly_nav_WP0055_20240823
WP0055,2024-08-30,1.032902,1.011654,ev_weekly_nav_WP0055_20240830
WP0055,2024-09-06,1.034061,1.015083,ev_weekly_nav_WP0055_20240906
WP0055,2024-09-13,1.036995,1.01495,ev_weekly_nav_WP0055_20240913
WP0055,2024-09-20,1.037888,1.011758,ev_weekly_nav_WP0055_20240920
WP0055,2024-09-27,1.041449,1.011623,ev_weekly_nav_WP0055_20240927
WP0055,2024-10-04,1.033222,1.015403,ev_weekly_nav_WP0055_20241004
WP0055,2024-10-11,1.039421,1.012296,ev_weekly_nav_WP0055_20241011
WP0055,2024-10-18,1.035223,1.011739,ev_weekly_nav_WP0055_20241018
WP0055,2024-10-25,1.035595,1.011267,ev_weekly_nav_WP0055_20241025
WP0055,2024-11-01,1.034442,1.011677,ev_weekly_nav_WP0055_20241101
WP0055,2024-11-08,1.042177,1.010243,ev_weekly_nav_WP0055_20241108
WP0055,2024-11-15,1.039367,1.009743,ev_weekly_nav_WP0055_20241115
WP0055,2024-11-22,1.038125,1.010256,ev_weekly_nav_WP0055_20241122
WP0055,2024-11-29,1.036055,1.010438,ev_weekly_nav_WP0055_20241129
WP0055,2024-12-06,1.038687,1.012238,ev_weekly_nav_WP0055_20241206
WP0055,2024-12-13,1.038017,1.011707,ev_weekly_nav_WP0055_20241213
WP0055,2024-12-20,1.039539,1.012587,ev_weekly_nav_WP0055_20241220
WP0055,2024-12-27,1.03501,1.014412,ev_weekly_nav_WP0055_20241227
WP0055,2025-01-03,1.038173,1.012992,ev_weekly_nav_WP0055_20250103
WP0055,2025-01-10,1.038547,1.016669,ev_weekly_nav_WP0055_20250110
WP0055,2025-01-17,1.035701,1.014775,ev_weekly_nav_WP0055_20250117
WP0055,2025-01-24,1.035765,1.015808,ev_weekly_nav_WP0055_20250124
WP0055,2025-01-31,1.033501,1.01729,ev_weekly_nav_WP0055_20250131
WP0055,2025-02-07,1.033547,1.018558,ev_weekly_nav_WP0055_20250207
WP0055,2025-02-14,1.034042,1.021497,ev_weekly_nav_WP0055_20250214
WP0055,2025-02-21,1.035113,1.023427,ev_weekly_nav_WP0055_20250221
WP0055,2025-02-28,1.032577,1.022712,ev_weekly_nav_WP0055_20250228
WP0055,2025-03-07,1.031604,1.025491,ev_weekly_nav_WP0055_20250307
WP0055,2025-03-14,1.028324,1.026533,ev_weekly_nav_WP0055_20250314
WP0055,2025-03-21,1.021413,1.027106,ev_weekly_nav_WP0055_20250321
WP0055,2025-03-28,1.020101,1.02981,ev_weekly_nav_WP0055_20250328
WP0055,2025-04-04,1.019855,1.030536,ev_weekly_nav_WP0055_20250404
WP0056,2024-03-01,1.002959,1.0,ev_weekly_nav_WP0056_20240301
WP0056,2024-03-08,1.00876,0.997543,ev_weekly_nav_WP0056_20240308
WP0056,2024-03-15,1.010189,0.999015,ev_weekly_nav_WP0056_20240315
WP0056,2024-03-22,1.008632,0.998145,ev_weekly_nav_WP0056_20240322
WP0056,2024-03-29,1.017415,0.994312,ev_weekly_nav_WP0056_20240329
WP0056,2024-04-05,1.014226,0.995301,ev_weekly_nav_WP0056_20240405
WP0056,2024-04-12,1.010344,0.995805,ev_weekly_nav_WP0056_20240412
WP0056,2024-04-19,1.010136,0.99864,ev_weekly_nav_WP0056_20240419
WP0056,2024-04-26,1.007005,0.995463,ev_weekly_nav_WP0056_20240426
WP0056,2024-05-03,1.011359,0.99837,ev_weekly_nav_WP0056_20240503
WP0056,2024-05-10,1.013488,0.995566,ev_weekly_nav_WP0056_20240510
WP0056,2024-05-17,1.016796,0.994582,ev_weekly_nav_WP0056_20240517
WP0056,2024-05-24,1.013669,0.99234,ev_weekly_nav_WP0056_20240524
WP0056,2024-05-31,1.006084,0.992809,ev_weekly_nav_WP0056_20240531
WP0056,2024-06-07,1.002939,0.995529,ev_weekly_nav_WP0056_20240607
WP0056,2024-06-14,1.005499,0.996122,ev_weekly_nav_WP0056_20240614
WP0056,2024-06-21,1.00451,0.995791,ev_weekly_nav_WP0056_20240621
WP0056,2024-06-28,1.009983,0.998535,ev_weekly_nav_WP0056_20240628
WP0056,2024-07-05,1.013197,0.997034,ev_weekly_nav_WP0056_20240705
WP0056,2024-07-12,1.015847,0.995694,ev_weekly_nav_WP0056_20240712
WP0056,2024-07-19,1.01913,0.9935,ev_weekly_nav_WP0056_20240719
WP0056,2024-07-26,1.028996,0.996746,ev_weekly_nav_WP0056_20240726
WP0056,2024-08-02,1.030419,1.000083,ev_weekly_nav_WP0056_20240802
WP0056,2024-08-09,1.035143,0.997035,ev_weekly_nav_WP0056_20240809
WP0056,2024-08-16,1.031926,0.996792,ev_weekly_nav_WP0056_20240816
WP0056,2024-08-23,1.035922,0.999204,ev_weekly_nav_WP0056_20240823
WP0056,2024-08-30,1.041478,0.994923,ev_weekly_nav_WP0056_20240830
WP0056,2024-09-06,1.039859,0.997029,ev_weekly_nav_WP0056_20240906
WP0056,2024-09-13,1.035759,0.993737,ev_weekly_nav_WP0056_20240913
WP0056,2024-09-20,1.039013,0.993066,ev_weekly_nav_WP0056_20240920
WP0056,2024-09-27,1.035679,0.994088,ev_weekly_nav_WP0056_20240927
WP0056,2024-10-04,1.037232,0.993416,ev_weekly_nav_WP0056_20241004
WP0056,2024-10-11,1.04019,0.991269,ev_weekly_nav_WP0056_20241011
WP0056,2024-10-18,1.037499,0.992082,ev_weekly_nav_WP0056_20241018
WP0056,2024-10-25,1.046266,0.990391,ev_weekly_nav_WP0056_20241025
WP0056,2024-11-01,1.039406,0.989293,ev_weekly_nav_WP0056_20241101
WP0056,2024-11-08,1.036939,0.991424,ev_weekly_nav_WP0056_20241108
WP0056,2024-11-15,1.037174,0.992669,ev_weekly_nav_WP0056_20241115
WP0056,2024-11-22,1.044016,0.998401,ev_weekly_nav_WP0056_20241122
WP0056,2024-11-29,1.045952,1.001336,ev_weekly_nav_WP0056_20241129
WP0056,2024-12-06,1.046988,1.005408,ev_weekly_nav_WP0056_20241206
WP0056,2024-12-13,1.039129,1.009115,ev_weekly_nav_WP0056_20241213
WP0056,2024-12-20,1.039903,1.008647,ev_weekly_nav_WP0056_20241220
WP0056,2024-12-27,1.048954,1.009617,ev_weekly_nav_WP0056_20241227
WP0056,2025-01-03,1.055334,1.014254,ev_weekly_nav_WP0056_20250103
WP0056,2025-01-10,1.056487,1.010973,ev_weekly_nav_WP0056_20250110
WP0056,2025-01-17,1.058138,1.009635,ev_weekly_nav_WP0056_20250117
WP0056,2025-01-24,1.051871,1.011431,ev_weekly_nav_WP0056_20250124
WP0056,2025-01-31,1.054132,1.009448,ev_weekly_nav_WP0056_20250131
WP0056,2025-02-07,1.05162,1.012131,ev_weekly_nav_WP0056_20250207
