product_id,date,nav,benchmark_nav,evidence_id
SP0050,2024-08-16,0.735742,0.98485,ev_product_nav_SP0050_26
SP0050,2024-08-23,0.752727,0.975413,ev_product_nav_SP0050_27
SP0050,2024-08-30,0.777362,1.044186,ev_product_nav_SP0050_28
SP0050,2024-09-06,0.798421,1.053315,ev_product_nav_SP0050_29
SP0050,2024-09-13,0.765203,1.051002,ev_product_nav_SP0050_30
SP0050,2024-09-20,0.770752,1.047656,ev_product_nav_SP0050_31
SP0050,2024-09-27,0.774427,1.08116,ev_product_nav_SP0050_32
SP0050,2024-10-04,0.799518,1.026689,ev_product_nav_SP0050_33
SP0050,2024-10-11,0.754363,1.05539,ev_product_nav_SP0050_34
SP0050,2024-10-18,0.807572,1.031854,ev_product_nav_SP0050_35
SP0050,2024-10-25,0.796167,1.033992,ev_product_nav_SP0050_36
SP0050,2024-11-01,0.88478,1.04643,ev_product_nav_SP0050_37
SP0050,2024-11-08,0.792686,1.028044,ev_product_nav_SP0050_38
SP0050,2024-11-15,0.79484,1.02814,ev_product_nav_SP0050_39
SP0050,2024-11-22,0.843562,1.0206,ev_product_nav_SP0050_40
SP0050,2024-11-29,0.778008,1.072288,ev_product_nav_SP0050_41
SP0050,2024-12-06,0.718239,1.082165,ev_product_nav_SP0050_42
SP0050,2024-12-13,0.725645,1.078018,ev_product_nav_SP0050_43
SP0050,2024-12-20,0.707911,1.108375,ev_product_nav_SP0050_44
SP0050,2024-12-27,0.65882,1.104957,ev_product_nav_SP0050_45
SP0050,2025-01-03,0.665496,1.125546,ev_product_nav_SP0050_46
SP0051,2024-05-17,1.000656,1.0,ev_product_nav_SP0051_01
SP0051,2024-05-24,0.995648,0.998108,ev_product_nav_SP0051_02
SP0051,2024-05-31,1.000855,0.995878,ev_product_nav_SP0051_03
SP0051,2024-06-07,0.980009,0.985633,ev_product_nav_SP0051_04
SP0051,2024-06-14,0.970316,0.979383,ev_product_nav_SP0051_05
SP0051,2024-06-21,0.97842,0.975569,ev_product_nav_SP0051_06
SP0051,2024-06-28,0.975441,0.958027,ev_product_nav_SP0051_07
SP0051,2024-07-05,0.969023,0.963401,ev_product_nav_SP0051_08
SP0051,2024-07-12,0.980514,0.957145,ev_product_nav_SP0051_09
SP0051,2024-07-19,0.995372,0.967708,ev_product_nav_SP0051_10
SP0051,2024-07-26,0.982078,0.973231,ev_product_nav_SP0051_11
SP0051,2024-08-02,0.97868,0.974084,ev_product_nav_SP0051_12
SP0051,2024-08-09,0.980436,0.978888,ev_product_nav_SP0051_13
SP0051,2024-08-16,0.974222,0.989007,ev_product_nav_SP0051_14
SP0051,2024-08-23,0.973466,0.977708,ev_product_nav_SP0051_15
SP0051,2024-08-30,0.961379,0.96677,ev_product_nav_SP0051_16
SP0051,2024-09-06,0.953982,0.950901,ev_product_nav_SP0051_17
SP0051,2024-09-13,0.946033,0.945611,ev_product_nav_SP0051_18
SP0051,2024-09-20,0.934158,0.951607,ev_product_nav_SP0051_19
SP0051,2024-09-27,0.926391,0.953564,ev_product_nav_SP0051_20
SP0051,2024-10-04,0.927629,0.958739,ev_product_nav_SP0051_21
SP0051,2024-10-11,0.94337,0.951755,ev_product_nav_SP0051_22
SP0051,2024-10-18,0.948838,0.958875,ev_product_nav_SP0051_23
SP0051,2024-10-25,0.95057,0.96879,ev_product_nav_SP0051_24
SP0051,2024-11-01,0.954752,0.961711,ev_product_nav_SP0051_25
SP0051,2024-11-08,0.958062,0.948854,ev_product_nav_SP0051_26
SP0051,2024-11-15,0.965091,0.950831,ev_product_nav_SP0051_27
SP0051,2024-11-22,0.958561,0.954467,ev_product_nav_SP0051_28
SP0051,2024-11-29,0.962183,0.953029,ev_product_nav_SP0051_29
SP0051,2024-12-06,0.987605,0.947307,ev_product_nav_SP0051_30
SP0051,2024-12-13,0.981293,0.948918,ev_product_nav_SP0051_31
SP0051,2024-12-20,0.970465,0.954512,ev_product_nav_SP0051_32
SP0051,2024-12-27,0.969357,0.979315,ev_product_nav_SP0051_33
SP0051,2025-01-03,0.969371,0.995252,ev_product_nav_SP0051_34
SP0052,2024-03-22,0.994182,1.0,ev_product_nav_SP0052_01
SP0052,2024-03-29,1.014093,0.995328,ev_product_nav_SP0052_02
SP0052,2024-04-05,1.008896,0.987287,ev_product_nav_SP0052_03
SP0052,2024-04-12,1.028209,0.995018,ev_product_nav_SP0052_04
SP0052,2024-04-19,1.017173,0.984095,ev_product_nav_SP0052_05
SP0052,2024-04-26,1.028027,0.9805,ev_product_nav_SP0052_06
SP0052,2024-05-03,1.03063,0.9986,ev_product_nav_SP0052_07
SP0052,2024-05-10,1.030386,0.998996,ev_product_nav_SP0052_08
SP0052,2024-05-17,1.028664,0.994757,ev_product_nav_SP0052_09
SP0052,2024-05-24,1.018439,1.008066,ev_product_nav_SP0052_10
SP0052,2024-05-31,1.025456,1.011521,ev_product_nav_SP0052_11
SP0052,2024-06-07,1.03754,1.012473,ev_product_nav_SP0052_12
SP0052,2024-06-14,1.014448,1.006341,ev_product_nav_SP0052_13
SP0052,2024-06-21,1.032686,1.01045,ev_product_nav_SP0052_14
SP0052,2024-06-28,1.015573,1.015338,ev_product_nav_SP0052_15
SP0052,2024-07-05,0.998339,1.017714,ev_product_nav_SP0052_16
SP0052,2024-07-12,1.003893,1.002977,ev_product_nav_SP0052_17
SP0052,2024-07-19,1.017562,0.992631,ev_product_nav_SP0052_18
SP0052,2024-07-26,1.020319,1.006464,ev_product_nav_SP0052_19
SP0052,2024-08-02,1.045682,1.015843,ev_product_nav_SP0052_20
SP0052,2024-08-09,1.025682,1.020538,ev_product_nav_SP0052_21
SP0052,2024-08-16,0.99983,1.017129,ev_product_nav_SP0052_22
SP0052,2024-08-23,0.979644,1.017736,ev_product_nav_SP0052_23
SP0052,2024-08-30,0.977307,1.016881,ev_product_nav_SP0052_24
SP0052,2024-09-06,0.990569,1.036663,ev_product_nav_SP0052_25
SP0052,2024-09-13,0.972693,1.03913,ev_product_nav_SP0052_26
SP0052,2024-09-20,0.955122,1.041398,ev_product_nav_SP0052_27
SP0052,2024-09-27,0.970854,1.052004,ev_product_nav_SP0052_28
SP0052,2024-10-04,0.973185,1.039162,ev_product_nav_SP0052_29
SP0052,2024-10-11,0.946312,1.029373,ev_product_nav_SP0052_30
SP0052,2024-10-18,0.934394,1.019606,ev_product_nav_SP0052_31
SP0052,2024-10-25,0.92445,1.01317,ev_product_nav_SP0052_32
SP0052,2024-11-01,0.921259,0.998863,ev_product_nav_SP0052_33
SP0052,2024-11-08,0.922319,0.980768,ev_product_nav_SP0052_34
SP0052,2024-11-15,0.926002,0.976595,ev_product_nav_SP0052_35
SP0052,2024-11-22,0.913887,1.005499,ev_product_nav_SP0052_36
SP0052,2024-11-29,0.906388,0.997483,ev_product_nav_SP0052_37
SP0052,2024-12-06,0.901304,0.990923,ev_product_nav_SP0052_38
SP0052,2024-12-13,0.915834,0.987908,ev_product_nav_SP0052_39
SP0052,2024-12-20,0.886991,0.985709,ev_product_nav_SP0052_40
SP0052,2024-12-27,0.890529,0.996793,ev_product_nav_SP0052_41
SP0052,2025-01-03,0.893006,0.978861,ev_product_nav_SP0052_42
SP0053,2024-05-17,1.001448,1.0,ev_product_nav_SP0053_01
SP0053,2024-05-24,0.936709,0.991589,ev_product_nav_SP0053_02
SP0053,2024-05-31,0.968811,0.999198,ev_product_nav_SP0053_03
SP0053,2024-06-07,1.002615,0.97987,ev_product_nav_SP0053_04
SP0053,2024-06-14,0.997757,0.959976,ev_product_nav_SP0053_05
SP0053,2024-06-21,0.992724,0.9416,ev_product_nav_SP0053_06
SP0053,2024-06-28,0.981635,0.912634,ev_product_nav_SP0053_07
SP0053,2024-07-05,0.975359,0.941194,ev_product_nav_SP0053_08
SP0053,2024-07-12,0.959412,0.951987,ev_product_nav_SP0053_09
SP0053,2024-07-19,0.957412,0.886551,ev_product_nav_SP0053_10
SP0053,2024-07-26,0.95434,0.900544,ev_product_nav_SP0053_11
SP0053,2024-08-02,0.989251,0.885312,ev_product_nav_SP0053_12
SP0053,2024-08-09,1.006339,0.865266,ev_product_nav_SP0053_13
SP0053,2024-08-16,0.993389,0.908594,ev_product_nav_SP0053_14
SP0053,2024-08-23,0.992539,0.88169,ev_product_nav_SP0053_15
SP0053,2024-08-30,0.991532,0.903055,ev_product_nav_SP0053_16
SP0053,2024-09-06,0.934274,0.903451,ev_product_nav_SP0053_17
SP0053,2024-09-13,0.969422,0.864282,ev_product_nav_SP0053_18
SP0053,2024-09-20,0.970798,0.858236,ev_product_nav_SP0053_19
SP0053,2024-09-27,0.97408,0.866467,ev_product_nav_SP0053_20
SP0053,2024-10-04,0.952498,0.850632,ev_product_nav_SP0053_21
SP0053,2024-10-11,0.900069,0.830771,ev_product_nav_SP0053_22
SP0053,2024-10-18,0.853042,0.791256,ev_product_nav_SP0053_23
SP0053,2024-10-25,0.863154,0.804963,ev_product_nav_SP0053_24
SP0053,2024-11-01,0.861337,0.819058,ev_product_nav_SP0053_25
SP0053,2024-11-08,0.862428,0.835195,ev_product_nav_SP0053_26
SP0053,2024-11-15,0.850436,0.839817,ev_product_nav_SP0053_27
SP0053,2024-11-22,0.826299,0.825842,ev_product_nav_SP0053_28
SP0053,2024-11-29,0.810974,0.843876,ev_product_nav_SP0053_29
SP0053,2024-12-06,0.812667,0.863523,ev_product_nav_SP0053_30
SP0053,2024-12-13,0.822387,0.872824,ev_product_nav_SP0053_31
SP0053,2024-12-20,0.757849,0.841074,ev_product_nav_SP0053_32
SP0053,2024-12-27,0.773326,0.860708,ev_product_nav_SP0053_33
SP0053,2025-01-03,0.77565,0.882877,ev_product_nav_SP0053_34
SP0054,2024-03-08,1.003694,1.0,ev_product_nav_SP0054_01
SP0054,2024-03-15,1.00236,1.004881,ev_product_nav_SP0054_02
SP0054,2024-03-22,0.961676,0.994382,ev_product_nav_SP0054_03
SP0054,2024-03-29,0.969037,0.995942,ev_product_nav_SP0054_04
SP0054,2024-04-05,0.966,0.987773,ev_product_nav_SP0054_05
SP0054,2024-04-12,0.976698,0.994929,ev_product_nav_SP0054_06
SP0054,2024-04-19,0.981188,0.996724,ev_product_nav_SP0054_07
SP0054,2024-04-26,0.988732,0.997534,ev_product_nav_SP0054_08
SP0054,2024-05-03,0.975587,0.992562,ev_product_nav_SP0054_09
SP0054,2024-05-10,0.980873,0.983484,ev_product_nav_SP0054_10
SP0054,2024-05-17,0.985098,0.992084,ev_product_nav_SP0054_11
SP0054,2024-05-24,0.97697,0.987894,ev_product_nav_SP0054_12
SP0054,2024-05-31,0.972508,0.986732,ev_product_nav_SP0054_13
SP0054,2024-06-07,0.962393,0.980135,ev_product_nav_SP0054_14
SP0054,2024-06-14,0.967674,0.97731,ev_product_nav_SP0054_15
SP0054,2024-06-21,0.97962,0.980507,ev_product_nav_SP0054_16
SP0054,2024-06-28,0.977666,0.980294,ev_product_nav_SP0054_17
SP0054,2024-07-05,0.971176,0.985222,ev_product_nav_SP0054_18
SP0054,2024-07-12,0.977026,0.987217,ev_product_nav_SP0054_19
SP0054,2024-07-19,0.978518,0.987808,ev_product_nav_SP0054_20
SP0054,2024-07-26,0.981705,0.984431,ev_product_nav_SP0054_21
SP0054,2024-08-02,0.949709,0.970487,ev_product_nav_SP0054_22
SP0054,2024-08-09,0.943605,0.969541,ev_product_nav_SP0054_23
SP0054,2024-08-16,0.951149,0.973379,ev_product_nav_SP0054_24
SP0054,2024-08-23,0.955349,0.975894,ev_product_nav_SP0054_25
SP0054,2024-08-30,0.955634,0.976421,ev_product_nav_SP0054_26
SP0054,2024-09-06,0.953612,0.977516,ev_product_nav_SP0054_27
SP0054,2024-09-13,0.959006,0.975065,ev_product_nav_SP0054_28
SP0054,2024-09-20,0.957146,0.975226,ev_product_nav_SP0054_29
SP0054,2024-09-27,0.957831,0.966775,ev_product_nav_SP0054_30
SP0054,2024-10-04,0.958349,0.971855,ev_product_nav_SP0054_31
SP0054,2024-10-11,0.964083,0.969375,ev_product_nav_SP0054_32
SP0054,2024-10-18,0.968692,0.967445,ev_product_nav_SP0054_33
SP0054,2024-10-25,0.972403,0.970851,ev_product_nav_SP0054_34
SP0054,2024-11-01,0.958944,0.96879,ev_product_nav_SP0054_35
SP0054,2024-11-08,0.954698,0.975263,ev_product_nav_SP0054_36
SP0054,2024-11-15,0.953287,0.985891,ev_product_nav_SP0054_37
SP0054,2024-11-22,0.9557,0.992257,ev_product_nav_SP0054_38
SP0054,2024-11-29,0.966084,0.993898,ev_product_nav_SP0054_39
SP0054,2024-12-06,0.967699,0.992154,ev_product_nav_SP0054_40
SP0054,2024-12-13,0.96293,0.99354,ev_product_nav_SP0054_41
SP0054,2024-12-20,0.967648,0.988238,ev_product_nav_SP0054_42
SP0054,2024-12-27,0.967279,0.99366,ev_product_nav_SP0054_43
SP0054,2025-01-03,0.979224,1.000317,ev_product_nav_SP0054_44
SP0055,2024-03-01,1.000416,1.0,ev_product_nav_SP0055_01
SP0055,2024-03-08,1.001218,0.995827,ev_product_nav_SP0055_02
SP0055,2024-03-15,1.00121,0.998675,ev_product_nav_SP0055_03
SP0055,2024-03-22,1.002534,0.995127,ev_product_nav_SP0055_04
SP0055,2024-03-29,1.002342,0.993453,ev_product_nav_SP0055_05
SP0055,2024-04-05,1.002548,0.995443,ev_product_nav_SP0055_06
SP0055,2024-04-12,1.002509,0.991543,ev_product_nav_SP0055_07
SP0055,2024-04-19,1.003161,0.988433,ev_product_nav_SP0055_08
SP0055,2024-04-26,1.004206,0.983915,ev_product_nav_SP0055_09
SP0055,2024-05-03,1.004509,0.986952,ev_product_nav_SP0055_10
SP0055,2024-05-10,1.005166,0.985751,ev_product_nav_SP0055_11
SP0055,2024-05-17,1.005324,0.986536,ev_product_nav_SP0055_12
SP0055,2024-05-24,1.005225,0.98916,ev_product_nav_SP0055_13
SP0055,2024-05-31,1.006047,0.989808,ev_product_nav_SP0055_14
SP0055,2024-06-07,1.006339,0.987121,ev_product_nav_SP0055_15
SP0055,2024-06-14,1.008019,0.981807,ev_product_nav_SP0055_16
SP0055,2024-06-21,1.008216,0.981456,ev_product_nav_SP0055_17
SP0055,2024-06-28,1.009501,0.979637,ev_product_nav_SP0055_18
SP0055,2024-07-05,1.010507,0.984322,ev_product_nav_SP0055_19
SP0055,2024-07-12,1.009553,0.983707,ev_product_nav_SP0055_20
SP0055,2024-07-19,1.00999,0.98517,ev_product_nav_SP0055_21
SP0055,2024-07-26,1.011378,0.987163,ev_product_nav_SP0055_22
SP0055,2024-08-02,1.012932,0.982812,ev_product_nav_SP0055_23
SP0055,2024-08-09,1.013026,0.980891,ev_product_nav_SP0055_24
SP0055,2024-08-16,1.014472,0.984306,ev_product_nav_SP0055_25
SP0055,2024-08-23,1.015019,0.982213,ev_product_nav_SP0055_26
SP0055,2024-08-30,1.012928,0.980915,ev_product_nav_SP0055_27
SP0055,2024-09-06,1.012593,0.979183,ev_product_nav_SP0055_28
SP0055,2024-09-13,1.012777,0.978318,ev_product_nav_SP0055_29
SP0055,2024-09-20,1.013124,0.978159,ev_product_nav_SP0055_30
SP0055,2024-09-27,1.013719,0.97664,ev_product_nav_SP0055_31
SP0055,2024-10-04,1.016216,0.976383,ev_product_nav_SP0055_32
SP0055,2024-10-11,1.016184,0.979376,ev_product_nav_SP0055_33
SP0055,2024-10-18,1.016396,0.978132,ev_product_nav_SP0055_34
SP0055,2024-10-25,1.01696,0.977871,ev_product_nav_SP0055_35
SP0055,2024-11-01,1.015975,0.984457,ev_product_nav_SP0055_36
SP0055,2024-11-08,1.016532,0.979276,ev_product_nav_SP0055_37
SP0055,2024-11-15,1.017169,0.975017,ev_product_nav_SP0055_38
SP0055,2024-11-22,1.016529,0.974712,ev_product_nav_SP0055_39
SP0055,2024-11-29,1.016348,0.971374,ev_product_nav_SP0055_40
SP0055,2024-12-06,1.01709,0.976099,ev_product_nav_SP0055_41
SP0055,2024-12-13,1.01732,0.975038,ev_product_nav_SP0055_42
SP0055,2024-12-20,1.017587,0.975279,ev_product_nav_SP0055_43
SP0055,2024-12-27,1.018136,0.974807,ev_product_nav_SP0055_44
SP0055,2025-01-03,1.018399,0.973786,ev_product_nav_SP0055_45
SP0056,2024-01-19,1.001205,1.0,ev_product_nav_SP0056_01
SP0056,2024-01-26,1.003314,0.997101,ev_product_nav_SP0056_02
SP0056,2024-02-02,1.00563,0.99996,ev_product_nav_SP0056_03
SP0056,2024-02-09,1.004016,0.996817,ev_product_nav_SP0056_04
SP0056,2024-02-16,1.007155,0.996601,ev_product_nav_SP0056_05
SP0056,2024-02-23,1.006633,0.996677,ev_product_nav_SP0056_06
SP0056,2024-03-01,1.007549,0.997859,ev_product_nav_SP0056_07
SP0056,2024-03-08,1.00676,0.996226,ev_product_nav_SP0056_08
SP0056,2024-03-15,1.003212,0.998368,ev_product_nav_SP0056_09
SP0056,2024-03-22,1.003767,0.994285,ev_product_nav_SP0056_10
SP0056,2024-03-29,1.003749,0.994646,ev_product_nav_SP0056_11
SP0056,2024-04-05,0.994231,0.980775,ev_product_nav_SP0056_12
SP0056,2024-04-12,0.993592,0.981892,ev_product_nav_SP0056_13
SP0056,2024-04-19,0.99839,0.984107,ev_product_nav_SP0056_14
SP0056,2024-04-26,0.992093,0.983635,ev_product_nav_SP0056_15
SP0056,2024-05-03,0.995639,0.990122,ev_product_nav_SP0056_16
SP0056,2024-05-10,0.997613,0.990707,ev_product_nav_SP0056_17
SP0056,2024-05-17,0.997937,0.995517,ev_product_nav_SP0056_18
SP0056,2024-05-24,1.001999,0.99063,ev_product_nav_SP0056_19
SP0056,2024-05-31,1.004574,0.994974,ev_product_nav_SP0056_20
SP0056,2024-06-07,1.009252,0.994074,ev_product_nav_SP0056_21
SP0056,2024-06-14,1.011767,0.997733,ev_product_nav_SP0056_22
SP0056,2024-06-21,1.009629,0.997485,ev_product_nav_SP0056_23
SP0056,2024-06-28,1.011197,0.996885,ev_product_nav_SP0056_24
SP0056,2024-07-05,1.007722,0.992907,ev_product_nav_SP0056_25
SP0056,2024-07-12,1.010874,0.988299,ev_product_nav_SP0056_26
SP0056,2024-07-19,1.016009,0.989136,ev_product_nav_SP0056_27
SP0056,2024-07-26,1.016009,0.993687,ev_product_nav_SP0056_28
SP0056,2024-08-02,1.016644,0.994406,ev_product_nav_SP0056_29
SP0056,2024-08-09,1.017387,0.997481,ev_product_nav_SP0056_30
SP0056,2024-08-16,1.025608,0.997814,ev_product_nav_SP0056_31
SP0056,2024-08-23,1.028732,0.995945,ev_product_nav_SP0056_32
SP0056,2024-08-30,1.02651,0.995322,ev_product_nav_SP0056_33
SP0056,2024-09-06,1.008215,0.984501,ev_product_nav_SP0056_34
SP0056,2024-09-13,1.007941,0.983438,ev_product_nav_SP0056_35
SP0056,2024-09-20,1.010612,0.981694,ev_product_nav_SP0056_36
SP0056,2024-09-27,1.005861,0.980779,ev_product_nav_SP0056_37
SP0056,2024-10-04,1.011679,0.985097,ev_product_nav_SP0056_38
SP0056,2024-10-11,1.01558,0.983359,ev_product_nav_SP0056_39
SP0056,2024-10-18,1.011232,0.980546,ev_product_nav_SP0056_40
SP0056,2024-10-25,1.007701,0.978862,ev_product_nav_SP0056_41
SP0056,2024-11-01,1.007316,0.975742,ev_product_nav_SP0056_42
SP0056,2024-11-08,1.004245,0.980046,ev_product_nav_SP0056_43
SP0056,2024-11-15,1.003389,0.980648,ev_product_nav_SP0056_44
SP0056,2024-11-22,1.003655,0.978096,ev_product_nav_SP0056_45
SP0056,2024-11-29,1.00456,0.982871,ev_product_nav_SP0056_46
SP0056,2024-12-06,1.007053,0.98111,ev_product_nav_SP0056_47
SP0056,2024-12-13,1.007898,0.980179,ev_product_nav_SP0056_48
SP0056,2024-12-20,1.008753,0.980329,ev_product_nav_SP0056_49
SP0056,2024-12-27,1.011598,0.982848,ev_product_nav_SP0056_50
SP0056,2025-01-03,1.007415,0.983232,ev_product_nav_SP0056_51
SP0057,2024-03-29,0.995601,1.0,ev_product_nav_SP0057_01
SP0057,2024-04-05,0.992427,1.003503,ev_product_nav_SP0057_02
SP0057,2024-04-12,0.992498,1.004553,ev_product_nav_SP0057_03
SP0057,2024-04-19,0.988996,1.003857,ev_product_nav_SP0057_04
SP0057,2024-04-26,0.985191,1.009431,ev_product_nav_SP0057_05
SP0057,2024-05-03,0.990503,1.006521,ev_product_nav_SP0057_06
SP0057,2024-05-10,0.958709,0.98196,ev_product_nav_SP0057_07
SP0057,2024-05-17,0.961347,0.985056,ev_product_nav_SP0057_08
SP0057,2024-05-24,0.968299,0.98119,ev_product_nav_SP0057_09
SP0057,2024-05-31,0.973854,0.991779,ev_product_nav_SP0057_10
SP0057,2024-06-07,0.972682,0.993317,ev_product_nav_SP0057_11
SP0057,2024-06-14,0.971612,0.994135,ev_product_nav_SP0057_12
SP0057,2024-06-21,0.974228,0.99441,ev_product_nav_SP0057_13
SP0057,2024-06-28,0.969889,1.000427,ev_product_nav_SP0057_14
SP0057,2024-07-05,0.975581,1.005509,ev_product_nav_SP0057_15
SP0057,2024-07-12,0.97798,1.009555,ev_product_nav_SP0057_16
SP0057,2024-07-19,0.986603,1.008216,ev_product_nav_SP0057_17
SP0057,2024-07-26,0.995646,1.009354,ev_product_nav_SP0057_18
SP0057,2024-08-02,0.994582,1.011503,ev_product_nav_SP0057_19
SP0057,2024-08-09,0.992756,1.01585,ev_product_nav_SP0057_20
SP0057,2024-08-16,0.991139,1.011299,ev_product_nav_SP0057_21
SP0057,2024-08-23,0.989463,1.011195,ev_product_nav_SP0057_22
SP0057,2024-08-30,0.991962,1.015608,ev_product_nav_SP0057_23
SP0057,2024-09-06,1.004043,1.017656,ev_product_nav_SP0057_24
SP0057,2024-09-13,1.009198,1.013112,ev_product_nav_SP0057_25
SP0057,2024-09-20,1.016337,1.01142,ev_product_nav_SP0057_26
SP0057,2024-09-27,1.006318,1.008374,ev_product_nav_SP0057_27
SP0057,2024-10-04,1.010335,1.008801,ev_product_nav_SP0057_28
SP0057,2024-10-11,1.011531,1.003758,ev_product_nav_SP0057_29
SP0057,2024-10-18,1.017722,1.003134,ev_product_nav_SP0057_30
SP0057,2024-10-25,1.028405,1.002726,ev_product_nav_SP0057_31
SP0057,2024-11-01,1.030817,1.006836,ev_product_nav_SP0057_32
SP0057,2024-11-08,1.022052,1.005453,ev_product_nav_SP0057_33
SP0057,2024-11-15,1.030395,1.003689,ev_product_nav_SP0057_34
SP0057,2024-11-22,1.041428,1.003071,ev_product_nav_SP0057_35
SP0057,2024-11-29,1.040065,1.006416,ev_product_nav_SP0057_36
SP0057,2024-12-06,1.050284,1.006396,ev_product_nav_SP0057_37
SP0057,2024-12-13,1.052068,1.009362,ev_product_nav_SP0057_38
SP0057,2024-12-20,1.053168,1.009941,ev_product_nav_SP0057_39
SP0057,2024-12-27,1.051152,1.012083,ev_product_nav_SP0057_40
SP0057,2025-01-03,1.057685,1.012844,ev_product_nav_SP0057_41
SP0058,2024-02-23,1.004534,1.0,ev_product_nav_SP0058_01
SP0058,2024-03-01,0.999471,1.007532,ev_product_nav_SP0058_02
SP0058,2024-03-08,1.001632,1.025437,ev_product_nav_SP0058_03
SP0058,2024-03-15,1.020728,1.015155,ev_product_nav_SP0058_04
SP0058,2024-03-22,1.030097,1.012248,ev_product_nav_SP0058_05
SP0058,2024-03-29,0.929757,0.956092,ev_product_nav_SP0058_06
SP0058,2024-04-05,0.882444,0.929203,ev_product_nav_SP0058_07
SP0058,2024-04-12,0.904167,0.929173,ev_product_nav_SP0058_08
SP0058,2024-04-19,0.886743,0.936217,ev_product_nav_SP0058_09
SP0058,2024-04-26,0.87664,0.948584,ev_product_nav_SP0058_10
SP0058,2024-05-03,0.886234,0.943686,ev_product_nav_SP0058_11
SP0058,2024-05-10,0.897986,0.951448,ev_product_nav_SP0058_12
SP0058,2024-05-17,0.898211,0.942445,ev_product_nav_SP0058_13
SP0058,2024-05-24,0.901177,0.945887,ev_product_nav_SP0058_14
SP0058,2024-05-31,0.907954,0.950802,ev_product_nav_SP0058_15
SP0058,2024-06-07,0.906527,0.952409,ev_product_nav_SP0058_16
SP0058,2024-06-14,0.911837,0.940565,ev_product_nav_SP0058_17
SP0058,2024-06-21,0.911475,0.95402,ev_product_nav_SP0058_18
SP0058,2024-06-28,0.907433,0.96607,ev_product_nav_SP0058_19
SP0058,2024-07-05,0.897265,0.967309,ev_product_nav_SP0058_20
SP0058,2024-07-12,0.888213,0.955877,ev_product_nav_SP0058_21
SP0058,2024-07-19,0.872789,0.939473,ev_product_nav_SP0058_22
SP0058,2024-07-26,0.864687,0.931485,ev_product_nav_SP0058_23
SP0058,2024-08-02,0.841579,0.927322,ev_product_nav_SP0058_24
SP0058,2024-08-09,0.850671,0.930966,ev_product_nav_SP0058_25
SP0058,2024-08-16,0.851812,0.944992,ev_product_nav_SP0058_26
SP0058,2024-08-23,0.873929,0.939754,ev_product_nav_SP0058_27
SP0058,2024-08-30,0.837351,0.923246,ev_product_nav_SP0058_28
SP0058,2024-09-06,0.802082,0.899905,ev_product_nav_SP0058_29
SP0058,2024-09-13,0.797299,0.90133,ev_product_nav_SP0058_30
SP0058,2024-09-20,0.788148,0.90118,ev_product_nav_SP0058_31
SP0058,2024-09-27,0.807001,0.899323,ev_product_nav_SP0058_32
SP0058,2024-10-04,0.808822,0.905929,ev_product_nav_SP0058_33
SP0058,2024-10-11,0.812028,0.886706,ev_product_nav_SP0058_34
SP0058,2024-10-18,0.827116,0.877324,ev_product_nav_SP0058_35
SP0058,2024-10-25,0.838008,0.869683,ev_product_nav_SP0058_36
SP0058,2024-11-01,0.812007,0.865097,ev_product_nav_SP0058_37
SP0058,2024-11-08,0.806943,0.858755,ev_product_nav_SP0058_38
SP0058,2024-11-15,0.807012,0.880477,ev_product_nav_SP0058_39
SP0058,2024-11-22,0.807844,0.880507,ev_product_nav_SP0058_40
SP0058,2024-11-29,0.814433,0.872435,ev_product_nav_SP0058_41
SP0058,2024-12-06,0.815363,0.874535,ev_product_nav_SP0058_42
SP0058,2024-12-13,0.812032,0.879467,ev_product_nav_SP0058_43
SP0058,2024-12-20,0.796004,0.890856,ev_product_nav_SP0058_44
SP0058,2024-12-27,0.784939,0.882232,ev_product_nav_SP0058_45
SP0058,2025-01-03,0.790278,0.890501,ev_product_nav_SP0058_46
SP0059,2024-03-15,1.000714,1.0,ev_product_nav_SP0059_01
SP0059,2024-03-22,1.021336,1.005164,ev_product_nav_SP0059_02
SP0059,2024-03-29,1.058512,1.021919,ev_product_nav_SP0059_03
SP0059,2024-04-05,1.069798,1.009913,ev_product_nav_SP0059_04
SP0059,2024-04-12,1.036589,1.007583,ev_product_nav_SP0059_05
SP0059,2024-04-19,1.022934,0.994309,ev_product_nav_SP0059_06
SP0059,2024-04-26,0.9667,0.961664,ev_product_nav_SP0059_07
SP0059,2024-05-03,0.993081,0.968011,ev_product_nav_SP0059_08
SP0059,2024-05-10,0.998418,0.983171,ev_product_nav_SP0059_09
SP0059,2024-05-17,1.017398,0.956728,ev_product_nav_SP0059_10
SP0059,2024-05-24,1.001828,0.926041,ev_product_nav_SP0059_11
SP0059,2024-05-31,1.020866,0.944589,ev_product_nav_SP0059_12
SP0059,2024-06-07,1.001346,0.951487,ev_product_nav_SP0059_13
SP0059,2024-06-14,1.065248,0.959,ev_product_nav_SP0059_14
SP0059,2024-06-21,1.017352,0.959871,ev_product_nav_SP0059_15
SP0059,2024-06-28,0.981497,0.99434,ev_product_nav_SP0059_16
SP0059,2024-07-05,0.966231,1.009303,ev_product_nav_SP0059_17
SP0059,2024-07-12,0.989781,1.03635,ev_product_nav_SP0059_18
SP0059,2024-07-19,0.926227,0.978268,ev_product_nav_SP0059_19
SP0059,2024-07-26,0.947158,0.995929,ev_product_nav_SP0059_20
